platform,alert,score,confirmed,batch
IoT,0,4,1,T3
IoT,0,4,1,T3
IoT,1,2,0,T3
IoT,1,3,1,T3
Linux,0,2,1,T3
IoT,0,4,1,T3
IoT,1,4,1,T3
IoT,0,3,1,T3
Linux,1,1,0,T3
IoT,0,4,1,T3
Windows,0,4,1,T3
IoT,0,2,1,T3
Windows,1,1,1,T3
Windows,0,3,1,T3
IoT,0,2,0,T3
IoT,0,5,1,T3
IoT,1,4,0,T3
IoT,1,1,0,T3
Linux,0,5,1,T3
Windows,1,3,1,T3
Linux,0,4,1,T3
IoT,0,3,1,T3
Windows,1,1,1,T3
Linux,0,1,0,T3
IoT,0,1,0,T3
Windows,1,3,1,T3
IoT,0,4,0,T3
Windows,1,4,1,T3
IoT,1,3,1,T3
Windows,1,3,0,T3
IoT,0,2,1,T3
Linux,0,1,0,T3
Linux,0,3,1,T3
Linux,0,4,1,T3
Linux,0,2,0,T3
IoT,1,4,1,T3
Windows,1,3,0,T3
Windows,1,2,0,T3
Windows,1,4,1,T3
IoT,0,3,1,T3
Windows,0,2,0,T3
Linux,0,2,0,T3
Windows,1,1,1,T3
Windows,1,4,0,T3
Linux,1,4,1,T3
IoT,0,3,0,T3
Windows,0,2,0,T3
IoT,0,1,0,T3
Linux,0,3,1,T3
Linux,1,3,1,T3
Windows,1,4,1,T3
Linux,0,5,1,T3
Windows,0,4,1,T3
Linux,0,2,0,T3
Linux,0,3,1,T3
Windows,1,2,1,T3
Windows,1,4,1,T3
Linux,1,3,1,T3
Windows,0,1,1,T3
Windows,0,5,0,T3
Linux,1,2,0,T3
IoT,0,3,1,T3
Linux,1,2,0,T3
Linux,0,1,1,T3
Windows,0,3,1,T3
Linux,0,4,0,T3
Linux,1,1,1,T3
IoT,0,4,1,T3
Linux,0,2,0,T3
Windows,1,4,1,T3
Linux,1,3,1,T3
Windows,0,4,0,T3
IoT,0,3,0,T3
Windows,1,2,1,T3
Windows,0,1,1,T3
Windows,0,4,1,T3
IoT,0,4,1,T3
Linux,0,4,0,T3
IoT,0,3,1,T3
Windows,0,4,0,T3
Linux,0,2,1,T3
Windows,0,4,1,T3
IoT,0,2,1,T3
Windows,1,2,0,T3
Windows,1,4,1,T3
Linux,0,3,1,T3
IoT,1,4,1,T3
Linux,0,4,1,T3
IoT,0,4,1,T3
IoT,1,3,0,T3
Linux,0,5,1,T3
Linux,1,5,1,T3
Linux,1,4,1,T3
IoT,0,2,1,T3
Linux,0,2,0,T3
IoT,1,4,1,T3
Linux,1,2,0,T3
Linux,0,3,0,T3
Linux,0,4,1,T3
Linux,1,3,0,T3
IoT,0,1,1,T3
Windows,0,4,0,T3
Linux,0,3,0,T3
Windows,1,3,0,T3
Windows,0,1,0,T3
Linux,0,2,0,T3
Linux,0,4,1,T3
Windows,1,4,0,T3
IoT,0,3,1,T3
Windows,1,1,1,T3
Windows,0,5,1,T3
Windows,0,3,0,T3
Linux,1,1,0,T3
IoT,1,5,0,T3
Linux,0,3,0,T3
Windows,1,2,1,T3
Windows,0,3,1,T3
IoT,0,4,1,T3
Linux,1,3,1,T3
Windows,1,2,1,T3
IoT,0,5,1,T3
Windows,1,4,0,T3
Linux,1,4,0,T3
Windows,1,2,1,T3
Windows,1,3,1,T3
IoT,0,4,1,T3
Windows,0,4,0,T3
Windows,1,4,0,T3
IoT,1,2,1,T3
Linux,0,4,1,T3
IoT,0,1,1,T3
IoT,1,4,1,T3
IoT,1,3,1,T3
Windows,0,4,1,T3
Linux,0,4,1,T3
Linux,0,2,0,T3
IoT,0,4,1,T3
Windows,1,1,1,T3
Windows,0,3,0,T3
Windows,0,4,1,T3
Windows,0,4,0,T3
Linux,0,2,0,T3
IoT,0,4,1,T3
Windows,0,3,1,T3
Linux,0,1,0,T3
IoT,0,4,1,T3
Windows,0,2,1,T3
Windows,0,5,0,T3
IoT,1,3,0,T3
Windows,1,2,0,T3
Windows,0,1,1,T3
IoT,0,3,1,T3
Linux,0,3,1,T3
Windows,1,3,0,T3
Windows,0,4,1,T3
Linux,0,4,1,T3
Linux,1,1,1,T3
IoT,0,3,0,T3
Linux,1,4,1,T3
Windows,0,4,1,T3
IoT,0,5,1,T3
IoT,0,2,1,T3
IoT,1,3,0,T3
IoT,1,2,0,T3
IoT,0,1,1,T3
Linux,0,5,0,T3
Linux,0,3,1,T3
Linux,1,4,0,T3
Windows,1,3,1,T3
Linux,1,3,1,T3
Linux,0,3,1,T3
Linux,0,3,0,T3
IoT,0,4,1,T3
IoT,0,4,1,T3
Windows,0,2,1,T3
Windows,0,4,1,T3
IoT,0,4,1,T3
Windows,0,5,1,T3
IoT,0,3,1,T3
Linux,0,2,1,T3
Linux,0,3,1,T3
IoT,0,4,1,T3
IoT,1,4,1,T3
Windows,1,2,1,T3
Linux,0,3,1,T3
Linux,0,2,0,T3
Linux,0,3,1,T3
Windows,0,2,1,T3
Linux,0,5,1,T3
Linux,1,2,0,T3
Windows,0,4,1,T3
Linux,0,2,0,T3
Windows,0,1,1,T3
Windows,1,5,1,T3
Linux,0,2,0,T3
IoT,0,2,0,T3
Windows,0,2,0,T3
Windows,0,1,1,T3
IoT,0,3,1,T3
IoT,0,4,0,T3
IoT,1,3,1,T3
IoT,1,2,0,T3
Windows,1,4,0,T3
IoT,0,2,1,T3
Windows,0,2,1,T3
Linux,0,4,1,T3
Windows,0,3,1,T3
Windows,0,2,1,T3
IoT,0,4,1,T3
Windows,0,2,1,T3
Windows,0,4,1,T3
Linux,1,3,1,T3
IoT,1,3,1,T3
Windows,1,3,1,T3
Windows,0,4,0,T3
IoT,0,4,1,T3
Linux,0,2,1,T3
Windows,0,2,1,T3
Windows,1,3,1,T3
IoT,1,2,0,T3
Linux,1,4,1,T3
Linux,1,3,1,T3
Windows,0,4,1,T3
IoT,0,4,0,T3
Linux,0,3,0,T3
IoT,0,4,0,T3
Windows,1,3,0,T3
IoT,1,1,1,T3
Windows,0,4,1,T3
IoT,1,3,0,T3
IoT,1,4,1,T3
Windows,0,3,0,T3
Windows,0,3,1,T3
Linux,0,1,0,T3
IoT,1,3,1,T3
Windows,0,2,1,T3
Windows,0,4,1,T3
Linux,0,4,1,T3
Windows,0,2,1,T3
IoT,1,2,0,T3
IoT,0,2,1,T3
IoT,1,3,1,T3
Linux,0,4,1,T3
Linux,0,5,1,T3
Windows,1,2,0,T3
IoT,1,2,1,T3
IoT,0,4,1,T3
Windows,0,4,0,T3
Linux,1,5,0,T3
IoT,0,4,1,T3
IoT,0,4,0,T3
Windows,0,4,1,T3
Windows,0,4,0,T3
Windows,1,4,1,T3
Linux,0,3,1,T3
Linux,0,2,1,T3
Linux,0,5,1,T3
Linux,0,2,0,T3
Windows,1,1,1,T3
Linux,1,2,1,T3
IoT,1,2,1,T3
Linux,0,3,1,T3
Windows,0,3,0,T3
Linux,0,5,1,T3
Linux,1,2,1,T3
Linux,1,3,1,T3
Linux,1,2,1,T3
Linux,0,4,0,T3
IoT,1,1,0,T3
Windows,0,3,0,T3
Linux,0,2,1,T3
IoT,1,2,1,T3
Linux,0,2,0,T3
IoT,0,4,1,T3
Linux,1,4,1,T3
Linux,0,4,0,T3
Windows,1,3,1,T3
Windows,0,3,1,T3
Linux,1,1,0,T3
IoT,1,3,0,T3
Linux,1,3,1,T3
IoT,1,3,1,T3
IoT,0,5,0,T3
Linux,0,4,1,T3
Windows,1,3,0,T3
Linux,0,4,0,T3
Windows,0,4,0,T3
Windows,0,4,0,T3
IoT,0,2,0,T3
Windows,0,3,1,T3
Linux,1,2,0,T3
IoT,0,2,1,T3
Windows,0,4,1,T3
Linux,0,4,1,T3
Linux,0,3,1,T3
Windows,1,3,0,T3
Linux,0,3,1,T3
IoT,0,2,0,T3
Windows,0,1,1,T3
Windows,1,5,0,T3
Linux,0,5,0,T3
IoT,0,5,0,T3
Linux,1,4,0,T3
Windows,1,2,1,T3
Windows,1,3,1,T3
Windows,0,5,0,T3
IoT,0,5,0,T3
Linux,0,3,0,T3
Windows,1,3,0,T3
IoT,0,5,1,T3
Linux,1,4,0,T3
Windows,0,2,1,T3
Windows,0,2,1,T3
IoT,0,2,1,T3
IoT,0,1,1,T3
Linux,1,3,1,T3
Linux,0,1,0,T3
IoT,1,4,1,T3
Windows,1,4,1,T3
Linux,0,2,0,T3
IoT,0,3,1,T3
IoT,0,4,1,T3
Linux,1,5,1,T3
Linux,0,4,0,T3
Linux,1,2,0,T3
Windows,0,3,0,T3
Linux,0,2,1,T3
IoT,0,2,1,T3
Linux,1,5,1,T3
IoT,1,4,1,T3
IoT,0,4,1,T3
Linux,0,4,0,T3
Linux,0,4,0,T3
Linux,0,3,1,T3
Linux,1,4,0,T3
Windows,1,1,0,T3
IoT,0,3,1,T3
Linux,1,2,1,T3
Linux,0,5,1,T3
Linux,0,5,1,T3
IoT,0,2,1,T3
IoT,1,2,0,T3
IoT,0,4,1,T3
Windows,1,4,1,T3
Windows,0,3,1,T3
Windows,0,2,0,T3
IoT,0,4,1,T3
IoT,0,3,1,T3
Windows,1,4,0,T3
Linux,0,4,0,T3
Linux,0,1,0,T3
IoT,1,4,1,T3
IoT,1,4,0,T3
IoT,1,4,0,T3
IoT,0,4,0,T3
Linux,1,5,1,T3
IoT,1,4,1,T3
Linux,0,3,1,T3
Windows,1,5,0,T3
Linux,1,2,1,T3
Windows,0,4,1,T3
Windows,0,3,1,T3
Windows,0,4,1,T3
IoT,1,3,1,T3
Windows,1,1,0,T3
IoT,0,5,0,T3
Linux,1,4,1,T3
Linux,0,4,0,T3
Linux,1,5,0,T3
Linux,1,4,0,T3
Windows,0,2,0,T3
Linux,0,4,1,T3
Windows,0,3,1,T3
Windows,0,3,0,T3
Windows,1,3,0,T3
Linux,0,1,1,T3
IoT,0,5,1,T3
IoT,1,4,1,T3
IoT,1,4,1,T3
Windows,0,4,1,T3
IoT,0,4,1,T3
Linux,0,1,1,T3
Linux,0,4,1,T3
Linux,1,4,0,T3
Linux,0,2,1,T3
IoT,1,2,1,T3
Windows,0,4,1,T3
Linux,1,1,1,T3
Windows,0,3,1,T3
Windows,0,3,1,T3
IoT,0,4,1,T3
Linux,1,5,0,T3
Linux,1,3,1,T3
Linux,0,2,1,T3
Linux,1,4,1,T3
IoT,1,3,1,T3
Linux,0,4,1,T3
Linux,0,2,0,T3
Windows,0,4,0,T3
IoT,0,2,1,T3
IoT,0,1,1,T3
Linux,1,1,1,T3
Linux,0,3,1,T3
IoT,0,4,0,T3
Windows,0,4,0,T3
Linux,1,2,0,T3
Linux,0,4,1,T3
Windows,1,5,1,T3
Windows,0,3,0,T3
Linux,0,1,0,T3
Windows,1,4,1,T3
Windows,1,4,1,T3
IoT,0,3,1,T3
IoT,0,3,1,T3
IoT,1,4,0,T3
Windows,0,2,1,T3
Windows,1,2,1,T3
IoT,1,3,1,T3
IoT,1,3,1,T3
Linux,0,5,0,T3
IoT,1,3,0,T3
IoT,0,4,1,T3
IoT,0,4,1,T3
IoT,0,2,0,T3
Windows,0,4,0,T3
Windows,0,2,1,T3
IoT,1,5,1,T3
Linux,1,2,1,T3
Windows,1,5,0,T3
IoT,1,2,1,T3
Linux,0,4,0,T3
Linux,1,3,1,T3
IoT,1,3,1,T3
Windows,1,2,1,T3
Windows,1,4,1,T3
IoT,0,4,0,T3
Windows,0,1,1,T3
Windows,0,3,1,T3
Windows,0,3,1,T3
Windows,1,4,1,T3
IoT,1,2,1,T3
Linux,0,3,0,T3
IoT,0,3,1,T3
Windows,1,3,1,T3
IoT,1,4,1,T3
Linux,1,4,1,T3
Windows,0,4,1,T3
Linux,0,5,1,T3
Windows,1,4,0,T3
Windows,0,1,1,T3
Windows,0,4,1,T3
IoT,0,5,0,T3
Linux,1,2,1,T3
Windows,0,4,0,T3
IoT,0,3,0,T3
Linux,0,5,1,T3
Linux,0,3,0,T3
IoT,0,3,1,T3
Windows,0,4,0,T3
IoT,0,2,1,T3
Windows,0,4,1,T3
IoT,0,4,0,T3
IoT,0,2,0,T3
Linux,0,5,1,T3
Windows,1,5,0,T3
Windows,0,3,0,T3
Linux,1,2,0,T3
Windows,1,1,1,T3
Linux,0,4,0,T3
Windows,1,4,1,T3
Windows,1,5,1,T3
Windows,0,4,1,T3
Linux,0,4,1,T3
IoT,1,4,1,T3
IoT,0,5,0,T3
Linux,0,1,0,T3
Windows,0,3,1,T3
IoT,1,2,0,T3
Windows,0,5,1,T3
IoT,1,5,1,T3
Linux,1,1,1,T3
IoT,0,5,1,T3
Linux,0,3,0,T3
Linux,0,3,0,T3
Linux,0,4,0,T3
Linux,0,4,0,T3
Linux,0,2,1,T3
IoT,0,3,0,T3
Windows,0,4,1,T3
IoT,0,3,0,T3
IoT,0,1,1,T3
Windows,1,2,0,T3
IoT,0,3,1,T3
Windows,0,3,1,T3
Windows,0,4,0,T3
IoT,0,2,1,T3
Windows,1,1,0,T3
Linux,0,5,0,T3
IoT,1,4,1,T3
Windows,1,4,0,T3
Windows,0,4,0,T3
Windows,1,4,1,T3
IoT,0,3,1,T3
Linux,0,3,1,T3
Linux,1,2,0,T3
IoT,1,2,0,T3
Linux,0,5,1,T3
Windows,0,4,0,T3
Linux,0,4,1,T3
IoT,1,2,1,T3
Linux,0,4,1,T3
IoT,0,1,1,T3
IoT,0,2,0,T3
Windows,0,2,1,T3
Windows,0,3,0,T3
Windows,0,3,0,T3
Windows,1,1,1,T3
IoT,0,5,1,T3
Windows,1,3,0,T3
Linux,1,5,0,T3
Linux,0,4,1,T3
IoT,1,5,1,T3
Windows,1,2,1,T3
Windows,0,3,1,T3
Linux,1,3,0,T3
Windows,0,2,0,T3
IoT,0,3,1,T3
IoT,0,4,0,T3
IoT,1,4,1,T3
Linux,0,4,0,T3
Linux,0,2,1,T3
Linux,0,4,1,T3
Linux,0,2,1,T3
IoT,0,3,0,T3
Windows,1,5,1,T3
Linux,0,3,0,T3
IoT,1,2,1,T3
IoT,1,2,0,T3
Windows,1,2,0,T3
IoT,1,5,0,T3
Linux,1,3,1,T3
Linux,1,2,0,T3
Windows,0,4,1,T3
Linux,1,2,0,T3
Windows,0,3,1,T3
Linux,0,4,0,T3
IoT,0,2,0,T3
Windows,0,2,1,T3
Linux,1,4,0,T3
Linux,0,3,0,T3
IoT,0,4,1,T3
Linux,1,3,1,T3
IoT,0,3,1,T3
IoT,0,3,0,T3
Windows,1,5,0,T3
Windows,0,3,1,T3
Windows,1,1,1,T3
IoT,1,3,1,T3
Linux,0,3,0,T3
IoT,0,3,1,T3
Linux,0,2,0,T3
IoT,0,5,1,T3
IoT,0,3,0,T3
Windows,0,3,1,T3
Linux,0,3,1,T3
Linux,1,3,1,T3
Linux,1,4,1,T3
Linux,0,2,0,T3
IoT,1,4,0,T3
Windows,0,4,0,T3
IoT,1,4,1,T3
Windows,1,5,1,T3
IoT,1,4,1,T3
IoT,1,4,1,T3
Linux,1,4,0,T3
Linux,0,3,1,T3
Linux,1,2,0,T3
IoT,1,1,1,T3
Linux,1,4,1,T3
Windows,1,4,0,T3
Windows,1,3,1,T3
IoT,0,3,0,T3
Windows,1,2,1,T3
Windows,0,4,1,T3
Linux,0,3,1,T3
Windows,1,4,1,T3
Linux,1,3,1,T3
IoT,1,4,0,T3
IoT,1,4,1,T3
Linux,1,5,0,T3
IoT,1,4,0,T3
IoT,1,2,0,T3
IoT,1,4,0,T3
Linux,0,3,0,T3
Windows,1,4,0,T3
Linux,1,2,1,T3
Windows,1,3,1,T3
IoT,0,4,1,T3
Windows,1,2,1,T3
Windows,0,1,0,T3
Linux,0,5,0,T3
IoT,1,4,1,T3
IoT,0,4,1,T3
Linux,1,3,0,T3
IoT,0,2,1,T3
Linux,0,5,1,T3
Linux,0,4,0,T3
Windows,0,2,0,T3
Windows,1,3,1,T3
Linux,0,3,1,T3
Linux,1,5,1,T3
IoT,1,4,1,T3
Linux,0,3,1,T3
Linux,1,4,1,T3
Linux,1,3,1,T3
Linux,1,2,1,T3
IoT,1,5,1,T3
IoT,0,2,1,T3
Linux,0,3,0,T3
Linux,0,5,0,T3
Linux,1,2,1,T3
Linux,0,3,1,T3
Windows,0,3,1,T3
Windows,1,2,1,T3
IoT,0,4,1,T3
Windows,0,4,1,T3
Windows,0,3,0,T3
IoT,0,3,0,T3
Windows,1,4,0,T3
Linux,0,1,1,T3
IoT,1,3,0,T3
IoT,0,4,1,T3
IoT,1,1,1,T3
Windows,0,3,0,T3
Windows,1,4,1,T3
Linux,0,3,0,T3
Windows,0,2,1,T3
Linux,0,4,1,T3
Windows,0,1,0,T3
Windows,0,3,0,T3
IoT,0,3,1,T3
Linux,1,1,1,T3
Windows,1,4,1,T3
Windows,1,2,1,T3
Windows,0,3,1,T3
Windows,1,2,0,T3
Windows,1,3,1,T3
Windows,0,4,1,T3
Windows,1,4,0,T3
IoT,1,4,0,T3
IoT,1,3,1,T3
Linux,0,3,0,T3
IoT,0,4,1,T3
Linux,1,4,1,T3
Linux,0,3,1,T3
Linux,0,3,1,T3
IoT,1,3,0,T3
IoT,1,3,0,T3
Windows,1,2,1,T3
Windows,0,3,0,T3
IoT,0,2,0,T3
IoT,1,3,0,T3
Windows,0,1,1,T3
IoT,0,4,0,T3
IoT,0,2,1,T3
Linux,1,5,0,T3
Windows,1,2,1,T3
Windows,1,3,1,T3
Linux,1,5,1,T3
Windows,0,1,1,T3
IoT,0,4,1,T3
IoT,1,3,1,T3
IoT,0,4,1,T3
Windows,1,5,0,T3
IoT,0,4,0,T3
IoT,1,2,0,T3
Linux,1,2,1,T3
IoT,0,3,1,T3
Linux,0,4,1,T3
Linux,0,4,0,T3
Windows,0,4,1,T3
Linux,1,4,0,T3
IoT,0,4,1,T3
Linux,1,4,1,T3
IoT,0,5,0,T3
Linux,0,3,1,T3
Windows,0,3,1,T3
Windows,1,4,0,T3
IoT,1,3,1,T3
IoT,1,2,1,T3
Windows,0,3,1,T3
IoT,0,1,1,T3
IoT,1,5,0,T3
Linux,0,4,1,T3
IoT,1,2,1,T3
IoT,0,2,1,T3
Linux,1,5,1,T3
Linux,0,2,0,T3
Linux,1,2,1,T3
Linux,1,1,1,T3
Linux,0,4,1,T3
Linux,0,2,0,T3
Linux,0,2,1,T3
IoT,0,1,1,T3
Linux,0,1,1,T3
IoT,1,5,1,T3
Windows,0,3,0,T3
Windows,0,1,0,T3
Linux,0,5,0,T3
Linux,0,2,0,T3
IoT,0,1,0,T3
Linux,1,4,0,T3
Linux,1,2,1,T3
Windows,0,5,1,T3
Linux,0,4,0,T3
Windows,1,3,0,T3
Linux,1,1,0,T3
IoT,0,2,0,T3
IoT,1,2,1,T3
Linux,0,3,0,T3
IoT,0,4,1,T3
IoT,1,5,0,T3
Windows,0,1,0,T3
Windows,1,5,0,T3
Windows,0,2,1,T3
IoT,0,4,0,T3
Linux,0,2,1,T3
Linux,0,5,0,T3
IoT,1,2,1,T3
Linux,1,4,1,T3
Windows,0,3,0,T3
Windows,1,4,1,T3
IoT,0,2,0,T3
Linux,0,4,0,T3
Linux,0,4,1,T3
IoT,1,1,1,T3
Linux,1,2,1,T3
IoT,0,2,1,T3
Linux,1,2,1,T3
Windows,0,4,1,T3
IoT,0,4,0,T3
Linux,0,2,0,T3
Windows,0,4,1,T3
IoT,1,4,1,T3
Windows,1,2,0,T3
Linux,1,3,0,T3
Linux,1,2,1,T3
Linux,1,4,1,T3
Linux,0,2,0,T3
IoT,0,3,0,T3
IoT,0,4,0,T3
IoT,1,2,1,T3
IoT,0,3,1,T3
IoT,0,3,1,T3
IoT,0,4,1,T3
IoT,0,5,0,T3
IoT,0,3,1,T3
IoT,1,2,0,T3
Linux,0,2,1,T3
Linux,0,3,1,T3
IoT,1,4,1,T3
Windows,0,2,0,T3
IoT,0,5,1,T3
IoT,1,2,1,T3
Linux,0,5,0,T3
IoT,0,4,1,T3
Linux,0,3,1,T3
Windows,1,2,1,T3
IoT,0,3,1,T3
IoT,0,3,0,T3
IoT,1,3,1,T3
Windows,0,3,1,T3
Linux,0,2,1,T3
Linux,0,2,1,T3
Linux,0,5,1,T3
Windows,0,1,1,T3
IoT,0,4,1,T3
IoT,0,1,1,T3
IoT,1,4,1,T3
Windows,1,5,1,T3
Windows,0,5,0,T3
Windows,0,3,1,T3
Windows,0,3,0,T3
IoT,0,4,1,T3
Windows,0,4,1,T3
Windows,0,5,1,T3
IoT,0,4,1,T3
Linux,0,2,1,T3
IoT,1,2,0,T3
Windows,0,4,1,T3
IoT,1,1,1,T3
Windows,0,3,1,T3
Linux,0,5,0,T3
Windows,0,4,0,T3
IoT,1,4,1,T3
IoT,0,5,1,T3
Windows,0,3,0,T3
IoT,1,4,0,T3
Linux,1,2,1,T3
Linux,0,4,1,T3
Windows,1,1,0,T3
IoT,1,2,0,T3
Linux,0,5,1,T3
Linux,0,3,1,T3
IoT,1,1,0,T3
Linux,0,1,1,T3
IoT,0,2,1,T3
IoT,0,2,0,T3
Windows,0,1,1,T3
Windows,0,3,0,T3
IoT,1,3,1,T3
Windows,1,3,0,T3
IoT,0,4,1,T3
Windows,0,2,0,T3
Linux,0,5,1,T3
Linux,1,4,1,T3
Linux,0,5,1,T3
Windows,0,2,0,T3
Windows,1,5,1,T3
IoT,1,5,0,T3
Linux,0,3,1,T3
Linux,0,4,1,T3
Linux,0,4,1,T3
Linux,0,3,1,T3
Linux,0,5,1,T3
Windows,0,3,1,T3
Windows,1,4,0,T3
IoT,1,2,0,T3
Windows,0,5,1,T3
Windows,0,4,0,T3
IoT,0,3,0,T3
Linux,0,3,0,T3
Windows,1,2,1,T3
Linux,0,2,1,T3
Windows,0,1,1,T3
IoT,0,3,1,T3
Linux,0,4,1,T3
Windows,0,4,1,T3
IoT,1,5,1,T3
Windows,1,4,1,T3
Windows,0,4,1,T3
IoT,0,2,1,T3
Linux,0,4,0,T3
IoT,1,4,1,T3
IoT,0,5,0,T3
IoT,0,4,0,T3
IoT,0,1,0,T3
Windows,0,3,1,T3
Linux,1,5,0,T3
Linux,0,3,0,T3
Windows,0,2,1,T3
Windows,0,3,1,T3
Windows,0,2,0,T3
IoT,0,4,0,T3
IoT,0,2,1,T3
Linux,0,3,0,T3
Linux,1,4,1,T3
IoT,0,4,1,T3
Windows,0,3,0,T3
Linux,0,3,0,T3
Windows,0,4,1,T3
Windows,0,2,0,T3
IoT,0,3,1,T3
Linux,0,5,0,T3
IoT,0,4,1,T3
Linux,1,3,1,T3
Linux,1,3,0,T3
IoT,0,3,1,T3
Windows,1,4,0,T3
IoT,0,1,1,T3
Linux,1,3,0,T3
Linux,0,2,1,T3
Windows,0,4,0,T3
Linux,1,4,0,T3
Linux,0,1,0,T3
IoT,0,4,1,T3
Linux,0,5,0,T3
Linux,0,2,1,T3
Linux,0,5,1,T3
IoT,0,2,1,T3
Windows,0,2,0,T3
Linux,0,4,1,T3
Windows,0,4,1,T3
Linux,1,4,0,T3
Windows,1,4,1,T3
IoT,0,4,0,T3
Linux,0,4,0,T3
Windows,0,3,1,T3
Windows,0,4,0,T3
Windows,0,3,1,T3
IoT,1,3,1,T3
Linux,0,1,1,T3
Linux,0,3,1,T3
Windows,1,4,1,T3
Windows,0,3,1,T3
Linux,0,3,1,T3
Linux,1,4,1,T3
Windows,0,4,0,T3
Linux,0,1,1,T3
Linux,1,3,0,T3
IoT,1,5,1,T3
Linux,1,2,1,T3
IoT,0,4,1,T3
Windows,0,3,0,T3
IoT,0,4,1,T3
Windows,0,5,1,T3
Linux,0,3,1,T3
Linux,1,3,1,T3
Windows,0,3,0,T3
Windows,0,4,1,T3
IoT,0,5,0,T3
Windows,1,3,0,T3
IoT,0,1,0,T3
IoT,0,5,1,T3
IoT,0,4,1,T3
Linux,1,4,0,T3
Linux,1,4,1,T3
Linux,1,4,0,T3
IoT,0,1,0,T3
Linux,0,3,0,T3
IoT,0,2,1,T3
Windows,1,2,1,T3
IoT,1,1,0,T3
Linux,1,4,0,T3
Linux,0,5,1,T3
IoT,0,2,0,T3
Windows,1,2,1,T3
Linux,1,2,0,T3
IoT,0,3,1,T3
Windows,0,3,0,T3
IoT,1,3,1,T3
IoT,1,3,0,T3
IoT,1,4,1,T3
Windows,1,3,1,T3
Linux,0,3,0,T3
Windows,1,3,1,T3
IoT,0,4,1,T3
Linux,0,5,0,T3
Windows,0,3,1,T3
Windows,0,1,1,T3
Windows,0,4,1,T3
Linux,1,4,1,T3
Windows,0,4,1,T3
Windows,0,3,1,T3
Linux,0,3,1,T3
IoT,0,4,1,T3
Linux,1,1,0,T3
Windows,1,2,0,T3
Windows,1,3,0,T3
Linux,0,4,1,T3
Linux,0,1,0,T3
Windows,0,4,1,T3
Linux,0,4,1,T3
IoT,1,2,0,T3
Windows,1,4,0,T3
Windows,0,2,0,T3
Linux,0,4,1,T3
Linux,0,1,1,T3
Windows,0,2,1,T3
Linux,1,4,0,T3
IoT,1,4,1,T3
Windows,1,3,1,T3
IoT,1,3,1,T3
IoT,0,2,0,T3
Windows,0,1,1,T3
Linux,0,1,0,T3
Windows,0,3,1,T3
IoT,1,3,1,T3
Windows,1,3,0,T3
Windows,1,3,1,T3
Windows,1,4,0,T3
Linux,1,4,0,T3
IoT,1,4,0,T3
Windows,1,4,1,T3
Windows,0,2,0,T3
Linux,0,4,0,T3
IoT,1,2,0,T3
Linux,1,3,0,T3
IoT,0,4,0,T3
IoT,1,4,1,T3
IoT,1,4,0,T3
Linux,0,4,0,T3
Linux,0,3,1,T3
Windows,0,1,0,T3
IoT,1,4,1,T3
Windows,1,4,1,T3
Windows,1,4,0,T3
IoT,1,3,1,T3
Linux,1,4,0,T3
Linux,1,4,0,T3
Windows,0,3,1,T3
Windows,0,4,0,T3
IoT,1,4,0,T3
Windows,0,3,1,T3
Windows,0,4,1,T3
IoT,1,4,0,T3
Windows,0,4,0,T3
IoT,1,5,0,T3
Windows,1,2,0,T3
IoT,1,1,1,T3
IoT,1,4,1,T3
IoT,0,3,0,T3
Linux,1,4,1,T3
Windows,1,3,1,T3
Linux,0,4,1,T3
Windows,0,3,0,T3
Linux,1,4,0,T3
Windows,1,2,1,T3
Linux,1,4,1,T3
Windows,0,2,0,T3
Linux,1,4,1,T3
Windows,0,3,1,T3
Linux,1,1,1,T3
IoT,1,2,0,T3
IoT,1,4,0,T3
Windows,0,3,0,T3
Windows,0,3,1,T3
Windows,0,3,1,T3
Linux,0,4,1,T3
Windows,0,4,0,T3
IoT,0,2,0,T3
Linux,0,2,1,T3
IoT,0,3,1,T3
Windows,0,3,1,T3
IoT,0,3,1,T3
Windows,1,2,0,T3
Linux,1,5,0,T3
Windows,0,2,1,T3
Windows,0,1,0,T3
Linux,0,3,0,T3
Linux,1,4,0,T3
Windows,1,3,0,T3
Linux,0,2,1,T3
IoT,1,4,0,T3
IoT,0,3,1,T3
IoT,0,5,0,T3
IoT,1,3,0,T3
Linux,0,3,0,T3
Windows,0,4,0,T3
Linux,0,4,1,T3
Linux,0,4,0,T3
IoT,0,4,1,T3
IoT,0,5,1,T3
Windows,0,3,1,T3
Linux,1,4,1,T3
Windows,1,3,1,T3
IoT,1,4,1,T3
Windows,0,4,0,T3
IoT,0,3,0,T3
Linux,0,4,0,T3
Linux,0,2,1,T3
Windows,0,3,0,T3
IoT,1,3,1,T3
IoT,1,2,1,T3
Linux,1,4,0,T3
IoT,0,4,1,T3
IoT,1,4,1,T3
IoT,0,4,1,T3
Windows,1,3,1,T3
Linux,1,4,0,T3
IoT,1,1,1,T3
Windows,1,2,1,T3
Linux,0,1,0,T3
Windows,1,5,0,T3
Windows,0,1,0,T3
Windows,1,5,1,T3
Linux,0,3,0,T3
Linux,0,5,1,T3
Linux,1,4,1,T3
Windows,1,3,0,T3
Linux,0,4,1,T3
Windows,1,5,1,T3
Windows,0,1,1,T3
Linux,1,3,1,T3
Linux,1,4,1,T3
