platform,confirmed,alert,score,batch
Linux,0,1,2,T2
Windows,0,0,4,T2
Windows,1,1,4,T2
IoT,0,1,4,T2
IoT,0,1,5,T2
IoT,0,1,4,T2
Windows,1,1,3,T2
Windows,0,1,2,T2
Windows,1,0,3,T2
Windows,1,0,1,T2
Windows,0,0,3,T2
Windows,0,0,5,T2
Windows,0,0,4,T2
Linux,0,0,3,T2
Linux,1,0,3,T2
Linux,1,0,3,T2
Windows,1,0,5,T2
Windows,1,0,2,T2
Linux,0,1,1,T2
Windows,1,0,4,T2
Windows,1,0,3,T2
Windows,1,1,1,T2
Windows,1,1,2,T2
Windows,1,1,2,T2
Linux,0,0,2,T2
IoT,0,1,3,T2
Windows,1,0,1,T2
Windows,1,0,4,T2
Linux,1,0,4,T2
Windows,1,0,5,T2
Windows,1,0,1,T2
IoT,0,0,3,T2
Linux,1,1,2,T2
IoT,0,1,5,T2
Windows,1,0,3,T2
Windows,0,0,2,T2
Linux,1,0,4,T2
Windows,1,1,4,T2
Linux,0,0,1,T2
Windows,1,1,2,T2
Linux,0,1,4,T2
Windows,1,0,3,T2
Windows,1,1,5,T2
Windows,1,0,3,T2
Windows,1,1,1,T2
Windows,0,0,3,T2
Windows,0,0,1,T2
Linux,1,0,4,T2
Windows,0,0,1,T2
Windows,1,1,3,T2
Windows,0,0,5,T2
IoT,0,1,4,T2
Windows,1,0,4,T2
Windows,1,0,4,T2
Linux,1,0,3,T2
Windows,1,0,2,T2
Windows,0,0,4,T2
Windows,1,1,4,T2
Linux,1,1,5,T2
Windows,0,0,3,T2
Linux,0,0,2,T2
Linux,0,1,5,T2
Windows,1,1,4,T2
Linux,1,0,3,T2
Windows,1,0,4,T2
Windows,0,0,3,T2
Windows,1,0,1,T2
IoT,1,1,4,T2
Windows,0,0,3,T2
Windows,1,0,4,T2
Windows,1,0,1,T2
Windows,0,0,5,T2
Windows,1,0,3,T2
Windows,0,0,2,T2
Windows,1,0,2,T2
Windows,1,0,3,T2
Windows,1,0,4,T2
Windows,1,0,2,T2
Linux,0,0,4,T2
IoT,0,1,5,T2
Windows,0,0,4,T2
Windows,1,0,4,T2
IoT,0,1,2,T2
Linux,1,0,4,T2
Windows,1,1,5,T2
Windows,1,0,4,T2
Windows,1,0,3,T2
Windows,1,0,3,T2
Windows,1,0,4,T2
IoT,0,1,5,T2
Windows,0,0,4,T2
Windows,1,0,4,T2
Linux,1,0,3,T2
Linux,1,0,3,T2
Linux,1,1,3,T2
IoT,1,1,5,T2
Windows,1,0,3,T2
IoT,0,1,3,T2
Linux,0,1,4,T2
Windows,1,0,3,T2
Windows,1,0,4,T2
Windows,1,0,4,T2
IoT,0,1,3,T2
Windows,0,1,3,T2
Windows,1,0,3,T2
Windows,0,1,4,T2
Windows,1,0,4,T2
Windows,1,1,2,T2
Windows,0,1,2,T2
Linux,1,1,2,T2
Windows,1,0,1,T2
Windows,1,1,4,T2
Windows,1,0,4,T2
Windows,0,0,3,T2
Windows,0,0,4,T2
Windows,0,1,5,T2
Windows,1,0,3,T2
Windows,0,0,4,T2
Windows,1,0,4,T2
Windows,1,0,3,T2
Windows,1,1,1,T2
Windows,1,0,3,T2
Windows,1,0,4,T2
Linux,1,0,3,T2
Linux,1,1,4,T2
Windows,1,1,5,T2
Windows,1,0,1,T2
Windows,1,1,4,T2
Windows,1,0,2,T2
Linux,1,0,2,T2
IoT,0,0,1,T2
Linux,1,1,2,T2
Linux,0,0,1,T2
Linux,1,1,2,T2
Windows,1,0,4,T2
Windows,0,0,5,T2
Linux,0,1,3,T2
Windows,1,0,4,T2
Windows,1,0,4,T2
Windows,0,0,2,T2
Linux,0,0,3,T2
Windows,0,0,5,T2
Windows,1,1,4,T2
IoT,0,1,3,T2
Linux,0,0,4,T2
IoT,0,1,5,T2
Windows,0,0,5,T2
Windows,0,0,3,T2
Linux,0,1,3,T2
Windows,1,0,3,T2
Windows,1,0,4,T2
Windows,0,0,1,T2
Windows,1,0,4,T2
Windows,1,1,2,T2
Windows,1,0,3,T2
Windows,0,0,4,T2
Linux,0,0,4,T2
Windows,1,1,1,T2
Windows,1,0,3,T2
Windows,1,0,3,T2
Windows,1,0,2,T2
IoT,1,1,3,T2
Windows,0,0,3,T2
Linux,1,0,4,T2
Windows,1,0,3,T2
Windows,0,0,4,T2
Windows,1,0,5,T2
Windows,1,0,3,T2
Windows,1,0,4,T2
Windows,0,0,4,T2
Windows,1,0,2,T2
Linux,0,0,1,T2
Linux,1,1,5,T2
Windows,0,0,3,T2
Windows,0,1,4,T2
Windows,1,1,1,T2
IoT,1,1,4,T2
Windows,1,1,1,T2
Windows,1,0,5,T2
Windows,0,1,3,T2
Windows,1,0,3,T2
Windows,1,0,4,T2
Windows,0,0,5,T2
Linux,0,0,2,T2
Linux,0,1,3,T2
Windows,0,1,5,T2
Windows,1,0,4,T2
Windows,1,0,3,T2
IoT,1,1,5,T2
Linux,1,0,4,T2
Windows,1,0,4,T2
Windows,1,0,3,T2
Windows,1,0,3,T2
Windows,1,1,2,T2
Windows,1,1,3,T2
IoT,0,1,4,T2
Windows,0,1,1,T2
Windows,1,1,3,T2
Linux,1,1,3,T2
Windows,0,1,2,T2
IoT,1,1,4,T2
Windows,0,0,3,T2
IoT,1,1,3,T2
Windows,1,0,3,T2
Windows,0,0,4,T2
Windows,1,0,4,T2
Windows,1,0,4,T2
Windows,0,1,4,T2
IoT,0,1,5,T2
Linux,0,1,2,T2
Windows,0,1,3,T2
Windows,0,1,4,T2
Linux,1,0,2,T2
Linux,1,0,2,T2
Windows,1,1,4,T2
IoT,1,1,4,T2
Windows,0,0,4,T2
Windows,1,0,4,T2
Windows,1,1,5,T2
Linux,1,1,4,T2
Windows,1,0,3,T2
Windows,1,1,2,T2
Windows,1,0,3,T2
Windows,0,0,3,T2
Windows,0,1,4,T2
Windows,0,0,4,T2
Windows,0,0,3,T2
Windows,0,0,3,T2
Linux,1,0,4,T2
Windows,0,0,5,T2
Linux,1,0,4,T2
Windows,1,0,5,T2
Windows,1,0,4,T2
Windows,1,1,5,T2
Windows,1,1,2,T2
Windows,1,0,4,T2
Linux,1,0,5,T2
IoT,0,1,1,T2
Windows,1,0,3,T2
Windows,0,0,4,T2
IoT,1,1,3,T2
Windows,1,0,2,T2
Windows,1,0,3,T2
IoT,0,1,4,T2
IoT,0,1,5,T2
Windows,1,0,3,T2
Windows,0,1,4,T2
Windows,0,1,3,T2
Linux,1,0,4,T2
IoT,1,1,5,T2
Windows,0,0,4,T2
Linux,1,1,3,T2
Linux,1,1,2,T2
Windows,1,0,3,T2
Linux,1,1,3,T2
Windows,1,0,3,T2
Windows,1,0,5,T2
Windows,0,0,4,T2
Linux,0,0,1,T2
Windows,1,0,5,T2
Windows,1,0,3,T2
Linux,1,1,3,T2
Windows,0,0,2,T2
IoT,1,1,1,T2
Windows,1,0,3,T2
Windows,1,0,1,T2
Windows,1,0,5,T2
IoT,1,1,5,T2
Windows,0,0,3,T2
Windows,1,0,5,T2
Linux,1,1,3,T2
Windows,0,0,3,T2
IoT,1,1,3,T2
Linux,1,0,3,T2
Windows,1,1,2,T2
Windows,1,0,5,T2
Windows,0,1,3,T2
Windows,0,0,5,T2
Linux,1,0,3,T2
IoT,0,1,2,T2
Windows,0,0,3,T2
Windows,1,0,4,T2
Windows,1,0,4,T2
Windows,0,0,3,T2
Windows,0,1,4,T2
Windows,1,1,2,T2
Windows,1,1,1,T2
Windows,1,0,3,T2
Linux,1,0,1,T2
Windows,1,0,3,T2
Linux,1,0,3,T2
Windows,1,0,1,T2
Linux,1,0,4,T2
Windows,1,0,4,T2
Linux,0,1,5,T2
Linux,1,1,2,T2
Windows,1,0,5,T2
Windows,1,1,2,T2
IoT,1,1,4,T2
Linux,0,0,4,T2
IoT,1,1,3,T2
Linux,1,0,2,T2
Windows,1,0,3,T2
Windows,1,1,2,T2
Windows,0,1,3,T2
IoT,0,1,3,T2
Windows,1,0,3,T2
Windows,0,0,2,T2
Linux,0,0,3,T2
Linux,1,0,2,T2
Windows,0,1,2,T2
Windows,1,0,1,T2
Windows,1,1,3,T2
Windows,0,0,2,T2
Linux,1,1,1,T2
Windows,1,1,4,T2
Linux,1,0,2,T2
Linux,1,1,2,T2
Windows,1,0,4,T2
Windows,1,0,5,T2
Windows,1,0,1,T2
Windows,1,0,4,T2
Windows,1,0,2,T2
Linux,0,0,3,T2
Windows,0,1,5,T2
Linux,1,0,4,T2
Windows,1,0,1,T2
Windows,1,0,3,T2
IoT,1,1,4,T2
Windows,0,0,4,T2
Windows,1,0,4,T2
Windows,1,1,3,T2
Windows,1,0,5,T2
Linux,0,1,4,T2
Windows,1,1,3,T2
Windows,1,1,1,T2
Windows,0,0,3,T2
IoT,1,1,3,T2
Windows,0,0,4,T2
Windows,0,0,5,T2
Windows,1,1,5,T2
Windows,1,0,2,T2
Windows,1,0,3,T2
Windows,0,0,4,T2
Windows,0,1,4,T2
Windows,1,1,5,T2
Windows,1,1,2,T2
IoT,1,1,3,T2
Linux,1,0,4,T2
Windows,0,0,4,T2
Windows,0,0,4,T2
Windows,1,1,2,T2
Linux,1,0,2,T2
Windows,0,1,4,T2
Linux,1,0,2,T2
Windows,1,1,2,T2
Windows,1,0,1,T2
IoT,1,1,3,T2
Linux,1,0,2,T2
Linux,1,0,4,T2
Windows,1,0,3,T2
Windows,1,0,3,T2
Windows,1,1,4,T2
Windows,1,0,3,T2
Windows,1,0,3,T2
Windows,1,0,2,T2
Windows,1,1,4,T2
Windows,0,1,4,T2
Linux,1,0,4,T2
IoT,1,0,5,T2
Windows,1,0,4,T2
Windows,0,0,4,T2
Windows,1,0,4,T2
IoT,1,1,5,T2
Windows,0,0,3,T2
Linux,1,1,3,T2
Linux,0,0,3,T2
Windows,0,1,4,T2
Windows,1,1,2,T2
IoT,0,1,5,T2
Windows,1,0,3,T2
Windows,0,0,3,T2
IoT,1,1,4,T2
Windows,1,0,4,T2
Linux,1,0,4,T2
IoT,1,1,3,T2
Linux,1,0,2,T2
Windows,1,0,3,T2
Windows,1,1,3,T2
Windows,1,0,4,T2
Linux,0,0,4,T2
Linux,1,1,2,T2
Windows,1,1,4,T2
Windows,0,0,2,T2
Windows,0,0,4,T2
Linux,1,0,3,T2
Linux,0,0,3,T2
IoT,1,0,4,T2
Linux,1,1,2,T2
Linux,0,1,3,T2
Linux,1,0,3,T2
Windows,0,1,4,T2
Windows,1,1,4,T2
IoT,0,1,4,T2
Windows,1,1,4,T2
Windows,1,0,2,T2
Windows,0,0,3,T2
Windows,0,1,4,T2
Windows,0,0,2,T2
Windows,1,0,4,T2
Windows,1,0,1,T2
Windows,0,1,4,T2
Windows,1,1,3,T2
Linux,1,0,2,T2
Windows,1,1,4,T2
Windows,0,1,2,T2
Windows,1,0,5,T2
Windows,0,1,5,T2
Windows,1,0,2,T2
Linux,1,1,3,T2
Linux,0,0,4,T2
Windows,1,0,4,T2
Windows,1,0,4,T2
Windows,1,0,3,T2
IoT,1,1,4,T2
IoT,0,1,3,T2
Windows,1,1,3,T2
Windows,1,1,3,T2
Linux,1,1,1,T2
Linux,0,0,1,T2
Windows,0,1,4,T2
IoT,0,1,5,T2
Windows,1,0,5,T2
Windows,1,0,5,T2
Linux,1,0,2,T2
Windows,1,0,4,T2
Linux,1,1,2,T2
Windows,0,0,4,T2
Windows,0,0,2,T2
Windows,1,0,3,T2
Windows,1,1,3,T2
Windows,1,0,3,T2
IoT,1,1,2,T2
Windows,0,1,2,T2
Linux,0,0,4,T2
Windows,1,1,3,T2
Linux,0,1,1,T2
Windows,0,1,3,T2
Windows,1,0,4,T2
Windows,1,0,2,T2
Windows,0,1,4,T2
Windows,1,1,3,T2
Windows,0,0,3,T2
IoT,1,1,3,T2
Linux,1,0,4,T2
IoT,1,1,3,T2
Windows,1,0,3,T2
IoT,0,1,3,T2
Linux,1,0,2,T2
Windows,0,1,4,T2
Windows,1,1,4,T2
Windows,1,0,4,T2
Windows,1,1,4,T2
Windows,1,1,3,T2
Windows,1,1,2,T2
Linux,1,1,3,T2
Windows,1,1,4,T2
Windows,0,0,1,T2
Linux,1,0,2,T2
Linux,1,1,3,T2
IoT,0,1,5,T2
Windows,1,0,3,T2
Windows,0,1,2,T2
Windows,1,0,3,T2
Windows,0,1,4,T2
Windows,1,0,2,T2
Windows,1,0,3,T2
IoT,0,1,2,T2
Windows,0,0,4,T2
Windows,1,0,5,T2
Windows,1,0,2,T2
Linux,1,0,3,T2
Windows,1,0,2,T2
Windows,1,0,2,T2
Windows,1,1,4,T2
Windows,0,0,1,T2
Windows,1,0,3,T2
Windows,1,1,3,T2
Windows,0,1,2,T2
Linux,1,0,1,T2
Windows,1,0,3,T2
Linux,0,0,1,T2
Windows,0,0,5,T2
Windows,1,0,2,T2
Windows,0,0,1,T2
Windows,1,1,3,T2
Windows,1,0,2,T2
Windows,1,0,3,T2
Linux,1,1,3,T2
Linux,1,0,5,T2
Linux,0,0,4,T2
Windows,1,1,3,T2
Windows,0,0,3,T2
Windows,1,0,4,T2
Windows,1,0,2,T2
Windows,1,0,1,T2
Windows,1,1,2,T2
Linux,1,0,2,T2
Windows,1,0,3,T2
Windows,1,1,2,T2
Windows,0,0,2,T2
Windows,1,0,2,T2
IoT,1,1,2,T2
Windows,1,0,1,T2
IoT,1,1,5,T2
Windows,1,0,3,T2
Windows,1,1,4,T2
Linux,1,0,4,T2
Windows,0,0,2,T2
Windows,0,1,2,T2
Windows,1,0,2,T2
Windows,1,0,4,T2
Linux,1,1,3,T2
Linux,1,0,3,T2
Linux,1,0,2,T2
Windows,1,1,5,T2
Windows,0,0,3,T2
Windows,1,1,1,T2
Linux,1,1,4,T2
IoT,1,1,2,T2
Windows,1,1,3,T2
Windows,1,0,3,T2
Windows,0,0,2,T2
Windows,1,1,4,T2
Windows,1,1,3,T2
Windows,1,1,4,T2
Windows,1,0,3,T2
Linux,1,0,2,T2
Linux,1,1,4,T2
IoT,1,1,4,T2
Windows,1,1,4,T2
Windows,0,0,4,T2
Windows,1,0,3,T2
Windows,0,0,4,T2
Windows,0,0,1,T2
Linux,0,0,4,T2
Windows,1,0,3,T2
IoT,0,1,4,T2
Linux,1,1,2,T2
Linux,1,0,5,T2
Linux,0,1,3,T2
Windows,1,0,4,T2
Linux,1,0,3,T2
Windows,1,0,3,T2
Linux,1,1,1,T2
Windows,0,1,4,T2
Windows,1,0,3,T2
Windows,1,0,5,T2
Windows,0,0,2,T2
Windows,0,0,3,T2
Windows,0,0,3,T2
Linux,1,1,2,T2
Windows,1,0,1,T2
Windows,1,1,3,T2
Windows,1,1,1,T2
Windows,1,0,2,T2
Windows,1,0,3,T2
Linux,1,0,4,T2
Windows,1,0,3,T2
Windows,1,1,3,T2
Windows,1,0,4,T2
Windows,0,1,4,T2
Windows,1,0,5,T2
Linux,1,0,4,T2
Windows,1,0,2,T2
Windows,1,0,2,T2
Windows,1,1,3,T2
Windows,1,1,4,T2
Linux,0,0,2,T2
Windows,1,0,3,T2
Windows,1,1,2,T2
Linux,0,1,4,T2
Windows,0,0,2,T2
Linux,1,1,1,T2
Windows,1,0,2,T2
Windows,0,0,2,T2
Linux,0,1,2,T2
Linux,0,1,2,T2
Windows,1,1,4,T2
Linux,1,0,2,T2
Windows,1,0,2,T2
Windows,1,1,5,T2
Windows,1,0,1,T2
Windows,1,0,3,T2
Linux,0,0,3,T2
Windows,1,0,4,T2
Windows,1,0,5,T2
Linux,0,0,3,T2
Windows,1,0,2,T2
Windows,1,1,3,T2
Windows,1,0,2,T2
Windows,0,0,3,T2
Linux,0,0,4,T2
Windows,1,0,4,T2
Windows,0,0,2,T2
Linux,1,1,3,T2
Windows,1,1,1,T2
Windows,1,0,5,T2
Linux,0,0,4,T2
Windows,1,0,2,T2
Windows,1,0,4,T2
Windows,1,0,2,T2
Windows,1,0,4,T2
Windows,0,0,4,T2
Windows,1,0,4,T2
Linux,1,0,4,T2
Windows,0,1,1,T2
Windows,0,0,3,T2
Linux,1,0,4,T2
Windows,1,0,4,T2
Linux,1,1,1,T2
Windows,0,1,5,T2
Windows,0,0,3,T2
IoT,1,1,2,T2
Windows,0,1,4,T2
IoT,1,0,4,T2
Windows,0,0,3,T2
Windows,1,0,2,T2
Windows,1,0,3,T2
Windows,0,0,3,T2
Linux,1,0,3,T2
Windows,1,0,3,T2
Linux,0,1,3,T2
Windows,1,0,5,T2
Windows,0,0,5,T2
Windows,1,0,4,T2
Windows,0,1,2,T2
Windows,1,0,5,T2
Windows,1,0,4,T2
Windows,1,0,3,T2
Linux,0,0,4,T2
Linux,1,1,4,T2
Windows,1,0,3,T2
Windows,1,0,2,T2
Windows,1,1,3,T2
Windows,0,0,3,T2
Windows,1,1,3,T2
Windows,1,0,1,T2
Linux,1,0,1,T2
Windows,0,1,2,T2
Windows,0,0,4,T2
Windows,1,0,1,T2
IoT,1,1,5,T2
Windows,1,0,4,T2
Linux,1,0,3,T2
IoT,0,1,3,T2
Linux,1,0,1,T2
IoT,0,1,3,T2
Windows,1,1,3,T2
Windows,1,0,4,T2
Windows,1,0,4,T2
Windows,1,0,3,T2
Windows,1,1,3,T2
Windows,1,0,1,T2
Windows,0,0,4,T2
Linux,0,0,5,T2
Windows,1,0,3,T2
Windows,1,1,2,T2
IoT,0,1,5,T2
Windows,0,1,3,T2
Linux,1,1,2,T2
Linux,0,0,3,T2
Windows,1,0,3,T2
Windows,1,1,3,T2
Windows,1,0,1,T2
Linux,0,0,2,T2
Windows,1,0,4,T2
Windows,1,0,4,T2
Linux,0,1,1,T2
Windows,0,0,4,T2
Linux,1,1,4,T2
Linux,0,1,2,T2
Linux,0,1,3,T2
Linux,1,0,3,T2
Windows,1,0,3,T2
IoT,1,0,3,T2
Windows,0,0,1,T2
Windows,0,1,5,T2
Windows,1,0,5,T2
IoT,1,0,5,T2
Linux,0,0,3,T2
Linux,1,0,2,T2
Windows,1,0,4,T2
Linux,1,0,2,T2
Linux,0,1,2,T2
Windows,1,1,3,T2
Windows,1,0,2,T2
Windows,1,1,4,T2
Windows,1,0,5,T2
Windows,1,0,4,T2
Windows,1,0,2,T2
Windows,1,0,1,T2
Windows,1,0,4,T2
Windows,1,0,4,T2
Windows,1,1,5,T2
IoT,0,1,4,T2
Windows,1,0,3,T2
Windows,0,0,3,T2
Windows,0,0,1,T2
Windows,1,0,5,T2
IoT,1,0,4,T2
Windows,1,1,4,T2
Windows,1,0,4,T2
IoT,0,0,5,T2
Windows,1,0,4,T2
Windows,1,0,4,T2
Windows,0,0,1,T2
Windows,0,1,2,T2
IoT,0,1,4,T2
Windows,0,0,4,T2
IoT,1,0,3,T2
IoT,0,1,4,T2
Windows,1,0,3,T2
Windows,1,0,4,T2
Windows,1,0,2,T2
Windows,1,0,3,T2
Windows,1,1,4,T2
Windows,1,1,1,T2
Windows,0,0,4,T2
IoT,0,1,5,T2
Windows,0,1,5,T2
Windows,0,0,2,T2
Linux,0,0,4,T2
Windows,1,0,4,T2
Windows,1,0,3,T2
Windows,1,0,2,T2
Windows,1,0,1,T2
Windows,0,1,3,T2
Windows,1,1,2,T2
Windows,1,0,3,T2
IoT,0,1,4,T2
Windows,1,1,2,T2
Windows,0,1,2,T2
Windows,1,0,4,T2
Windows,0,1,5,T2
Windows,0,1,3,T2
IoT,1,1,4,T2
Windows,0,0,2,T2
Windows,0,0,3,T2
Windows,1,0,2,T2
Windows,0,0,2,T2
Windows,1,0,3,T2
Windows,0,0,4,T2
Windows,1,1,4,T2
Windows,0,0,4,T2
Windows,1,0,1,T2
Windows,0,1,1,T2
Windows,1,1,1,T2
IoT,1,1,2,T2
Windows,0,0,4,T2
Linux,0,1,1,T2
Windows,0,0,3,T2
Windows,1,0,3,T2
Windows,0,0,1,T2
Windows,0,1,4,T2
Windows,1,0,3,T2
Windows,0,0,3,T2
Linux,1,0,4,T2
Windows,0,1,2,T2
Windows,1,0,1,T2
Windows,1,0,4,T2
Linux,0,1,4,T2
Linux,1,1,5,T2
Windows,1,0,2,T2
Linux,0,1,4,T2
Windows,1,1,1,T2
Windows,1,0,3,T2
Windows,1,0,3,T2
Linux,1,0,4,T2
IoT,1,1,2,T2
IoT,0,1,4,T2
Windows,1,0,2,T2
IoT,0,1,3,T2
Windows,1,0,2,T2
Windows,1,0,4,T2
Windows,1,0,3,T2
Windows,1,1,4,T2
Windows,1,1,3,T2
Windows,0,0,1,T2
IoT,1,0,4,T2
Windows,1,0,4,T2
Windows,1,1,3,T2
IoT,1,1,5,T2
Windows,0,0,4,T2
Windows,1,0,1,T2
Windows,1,1,4,T2
Windows,1,1,2,T2
Windows,0,0,4,T2
Windows,1,1,3,T2
Linux,1,1,4,T2
Windows,1,0,5,T2
Windows,0,0,4,T2
Windows,1,0,4,T2
Windows,1,0,5,T2
Windows,0,0,3,T2
IoT,1,1,4,T2
Linux,0,0,2,T2
Windows,1,0,4,T2
IoT,0,1,4,T2
Windows,0,0,3,T2
Windows,1,0,4,T2
Windows,0,0,2,T2
Windows,0,0,4,T2
Linux,1,1,3,T2
Windows,1,0,5,T2
Windows,1,1,3,T2
Linux,1,1,4,T2
IoT,0,0,4,T2
Linux,0,0,1,T2
Windows,1,0,4,T2
Windows,1,0,4,T2
Windows,1,1,4,T2
Windows,1,0,2,T2
IoT,0,1,4,T2
IoT,1,1,3,T2
Linux,1,0,5,T2
Windows,0,1,3,T2
Linux,1,0,1,T2
IoT,0,1,4,T2
Windows,1,0,4,T2
Windows,1,0,3,T2
Linux,1,0,1,T2
Windows,1,0,1,T2
IoT,0,1,3,T2
Windows,1,0,2,T2
Linux,1,0,2,T2
Linux,1,0,4,T2
Windows,1,0,3,T2
Linux,1,0,1,T2
Windows,1,0,2,T2
Windows,1,0,2,T2
Windows,1,0,1,T2
Windows,0,0,2,T2
Linux,1,1,3,T2
IoT,1,1,3,T2
Windows,1,0,4,T2
Windows,0,0,1,T2
Windows,0,0,1,T2
Windows,1,1,5,T2
IoT,1,1,3,T2
Windows,0,0,3,T2
Windows,0,0,4,T2
Windows,1,0,5,T2
Windows,0,1,4,T2
Linux,0,0,1,T2
Windows,1,0,2,T2
Windows,1,0,3,T2
Linux,1,1,3,T2
Linux,1,1,2,T2
Linux,1,1,4,T2
IoT,0,1,2,T2
IoT,1,1,5,T2
Windows,1,0,2,T2
Windows,1,0,5,T2
Windows,1,1,2,T2
Linux,0,0,3,T2
Windows,1,0,1,T2
Windows,1,1,4,T2
Windows,1,1,4,T2
Linux,1,0,4,T2
Windows,0,1,2,T2
Windows,1,1,5,T2
Windows,1,1,3,T2
Linux,1,0,1,T2
Windows,1,1,3,T2
Windows,1,1,4,T2
Windows,1,1,2,T2
Windows,1,1,4,T2
Windows,1,1,2,T2
Windows,1,0,3,T2
Windows,1,1,3,T2
Linux,1,1,2,T2
Windows,1,1,4,T2
Windows,1,1,5,T2
Linux,1,0,3,T2
Linux,0,0,2,T2
Windows,1,0,4,T2
Windows,1,0,4,T2
Linux,1,1,4,T2
Linux,0,1,2,T2
Windows,1,0,3,T2
Windows,1,1,3,T2
Windows,1,0,2,T2
Windows,0,0,4,T2
Windows,0,0,3,T2
Windows,1,1,4,T2
Windows,1,0,3,T2
Windows,1,0,5,T2
Windows,1,0,3,T2
Windows,1,1,1,T2
Windows,0,0,2,T2
Windows,0,1,2,T2
Linux,1,1,1,T2
Windows,0,0,4,T2
Linux,1,1,4,T2
Windows,1,1,4,T2
Windows,1,1,4,T2
Windows,1,0,1,T2
IoT,0,1,2,T2
Windows,0,0,4,T2
Windows,1,0,4,T2
Windows,0,0,4,T2
IoT,0,1,4,T2
IoT,1,1,5,T2
Windows,1,0,4,T2
Windows,0,1,4,T2
Windows,0,0,4,T2
Windows,0,0,5,T2
Windows,1,0,3,T2
Linux,1,0,2,T2
Linux,0,0,1,T2
Windows,1,0,4,T2
Windows,0,1,4,T2
Windows,1,0,3,T2
Windows,1,0,5,T2
Windows,1,0,4,T2
Windows,1,1,3,T2
Windows,1,0,3,T2
Windows,0,0,4,T2
Linux,1,1,3,T2
Windows,1,1,4,T2
Windows,0,0,3,T2
Windows,1,0,5,T2
Windows,1,0,3,T2
IoT,1,1,5,T2
Linux,1,0,1,T2
Windows,1,1,4,T2
Linux,0,0,3,T2
Windows,1,0,1,T2
IoT,0,1,4,T2
Windows,1,0,3,T2
Windows,0,0,2,T2
Windows,1,0,3,T2
Linux,0,1,4,T2
Windows,0,1,2,T2
Linux,0,1,2,T2
Windows,1,0,4,T2
IoT,1,1,4,T2
Windows,1,1,5,T2
IoT,1,1,5,T2
Windows,0,0,3,T2
Windows,1,1,3,T2
IoT,1,1,4,T2
IoT,1,1,4,T2
Windows,0,0,4,T2
Windows,0,0,2,T2
Windows,1,0,3,T2
Windows,0,0,2,T2
Windows,0,0,2,T2
Windows,1,0,3,T2
Windows,1,0,2,T2
Linux,0,0,5,T2
Linux,1,1,1,T2
Windows,0,0,3,T2
Windows,1,1,3,T2
Windows,0,0,1,T2
Windows,1,0,3,T2
Windows,1,0,4,T2
Windows,0,0,2,T2
Windows,1,1,2,T2
Windows,1,0,3,T2
Linux,1,0,2,T2
Linux,1,0,3,T2
Windows,1,0,1,T2
Windows,1,1,3,T2
IoT,0,1,3,T2
Windows,1,0,5,T2
Linux,1,0,5,T2
Linux,1,0,2,T2
Linux,0,1,4,T2
Windows,0,0,4,T2
Windows,1,0,4,T2
IoT,0,1,4,T2
Windows,1,0,2,T2
Windows,1,0,3,T2
Windows,1,0,3,T2
Windows,1,1,4,T2
Linux,1,1,2,T2
Windows,1,1,2,T2
Linux,1,0,2,T2
Linux,1,1,3,T2
Windows,1,0,3,T2
Windows,0,0,4,T2
Linux,1,0,4,T2
Windows,1,0,4,T2
IoT,1,1,4,T2
Linux,1,0,5,T2
Windows,1,0,5,T2
Linux,0,0,4,T2
Windows,1,1,5,T2
Windows,1,1,3,T2
Linux,1,1,2,T2
Linux,1,1,3,T2
Windows,0,0,2,T2
Windows,1,1,5,T2
Windows,1,1,1,T2
Windows,1,1,2,T2
Windows,1,0,3,T2
Windows,0,0,3,T2
Windows,0,1,3,T2
IoT,0,1,1,T2
Windows,0,1,4,T2
Windows,1,0,3,T2
Linux,1,0,3,T2
Linux,1,0,5,T2
IoT,0,1,5,T2
Windows,1,1,3,T2
Windows,1,1,3,T2
Windows,1,0,2,T2
Windows,0,0,3,T2
Windows,1,1,2,T2
Windows,1,1,2,T2
Windows,1,1,4,T2
Windows,1,0,3,T2
Windows,1,0,4,T2
Windows,1,1,5,T2
Windows,1,0,3,T2
Windows,1,1,2,T2
Windows,0,0,4,T2
Windows,0,1,3,T2
Windows,1,0,4,T2
Windows,1,0,2,T2
Windows,1,1,4,T2
Linux,1,0,4,T2
Windows,1,0,2,T2
Windows,0,1,5,T2
IoT,0,1,3,T2
Windows,0,0,3,T2
Windows,1,1,4,T2
Windows,1,1,1,T2
Linux,0,0,1,T2
Windows,1,0,4,T2
Windows,1,0,4,T2
Windows,1,0,3,T2
Windows,1,0,3,T2
Windows,0,0,4,T2
Linux,1,0,3,T2
Windows,1,0,5,T2
Windows,0,1,2,T2
Windows,1,0,2,T2
Windows,1,0,4,T2
Linux,0,0,4,T2
Windows,1,1,3,T2
Windows,1,0,5,T2
Windows,0,1,5,T2
Windows,1,1,1,T2
Windows,0,1,4,T2
Linux,1,1,5,T2
Windows,0,1,2,T2
Linux,0,1,2,T2
Linux,1,0,4,T2
Linux,1,0,3,T2
Windows,1,0,3,T2
Windows,1,1,3,T2
IoT,0,0,4,T2
Linux,0,1,3,T2
Linux,0,0,2,T2
Windows,0,0,5,T2
Windows,0,1,4,T2
Linux,0,0,2,T2
Windows,0,0,4,T2
Windows,1,1,1,T2
Windows,0,0,2,T2
Windows,0,0,2,T2
Windows,1,1,4,T2
